1;100000000;10.232314;2289.176024
2;100000000;10.341656;2289.176024
3;100000000;10.504166;2289.176024
4;100000000;10.513921;2289.176024
5;100000000;10.455037;2289.176024
6;100000000;10.472063;2289.176024
7;100000000;5.262502;2289.176024
8;100000000;5.254008;2289.176024
9;100000000;5.250901;2289.176024
10;100000000;5.139803;2289.176024
11;100000000;5.201710;2289.176024
12;100000000;5.235287;2289.176024
13;100000000;3.497141;2289.176024
14;100000000;3.509336;2289.176024
15;100000000;3.502986;2289.176024
16;100000000;3.500726;2289.176024
17;100000000;3.490435;2289.176024
18;100000000;3.495788;2289.176024
19;100000000;2.630046;2289.176024
20;100000000;2.628418;2289.176024
21;100000000;2.625733;2289.176024
22;100000000;2.599938;2289.176024
23;100000000;2.621574;2289.176024
24;100000000;2.621785;2289.176024
25;100000000;2.099773;2289.176024
26;100000000;2.096167;2289.176024
27;100000000;2.095268;2289.176024
28;100000000;2.097158;2289.176024
29;100000000;2.099412;2289.176024
30;100000000;2.096348;2289.176024
31;100000000;1.751384;2289.176024
32;100000000;1.744165;2289.176024
33;100000000;1.750569;2289.176024
34;100000000;1.748457;2289.176024
35;100000000;1.739484;2289.176024
36;100000000;1.739234;2289.176024
37;100000000;1.474034;2289.176024
38;100000000;1.477156;2289.176024
39;100000000;1.499405;2289.176024
40;100000000;1.494129;2289.176024
41;100000000;1.495708;2289.176024
42;100000000;1.495273;2289.176024
43;100000000;1.278669;2289.176024
44;100000000;1.291220;2289.176024
45;100000000;1.276853;2289.176024
46;100000000;1.309030;2289.176024
47;100000000;1.301250;2289.176024
48;100000000;1.289055;2289.176024
49;100000000;1.152789;2289.176024
50;100000000;1.164238;2289.176024
51;100000000;1.158611;2289.176024
52;100000000;1.146107;2289.176024
53;100000000;1.144666;2289.176024
54;100000000;1.157572;2289.176024
55;100000000;1.045585;2289.176024
56;100000000;1.024893;2289.176024
57;100000000;0.995345;2289.176024
58;100000000;1.026172;2289.176024
59;100000000;1.001572;2289.176024
60;100000000;1.010140;2289.176024
61;100000000;0.939206;2289.176024
62;100000000;0.927260;2289.176024
63;100000000;0.935629;2289.176024
64;100000000;0.924871;2289.176024
